AGROINDUSTRIAL DE CEREAIS VERDES CAMPOS SA,VERDESCAMPOS,,AGVE
AGROINDUSTRIAL E PASTORIL NATIVA SA,AGRO NATIVA,MB,AIPN
AGROINDUSTRIAL SAPUCAIA SA,AGR SAPUCAIA,MB,SAPU
AGROMALTA  AGROPECUARIA MARANHENSE SA,AGROMALTA,MB,AGMT
AGROPAST LAGOA DE CIMA SA  LACIMA,LACIMA,,LCMA
AGROPAST SANGUINETTE SA,AGROSSAN,,ASSN
AGROPEC EMILIO OMENA SA  AGROMENA,AGROMENA,,AGMN
AGROPEC JOTA COELHO SA  AGROISA,AGROISA,,AGIS
AGROPECUARIA ARACATUBA SA,AG ARACATUBA,,ARTB
AGROPECUARIA BAIXO AMAZONAS SA,BAIXO AMAZON,MB,BXAM
AGROPECUARIA BRASIL PALMEIRAS SA,AGR PALMEIRA,MB,BRPM
AGROPECUARIA BURITI SA,AGRO BURITI,,BURI
AGROPECUARIA FIO DE OURO SA,AGP FIO OURO,MB,AFIO
AGROPECUARIA FLECHAL SA,AGRO FLECHAL,,AGFL
AGROPECUARIA FOGLIATELLI SA,FOGLIATELLI,MB,FGTL
AGROPECUARIA NOIRUMBA SA,NOIRUMBA,,NOIR
AGROPECUARIA PINGUIM SA,AGRO PINGUIM,,PNGU
AGROPECUARIA PONTAL PARANAITA SA,AGRO PONTAL,MB,AGPP
AGROPECUARIA RICARDO FRANCO SA,AGRO R FRANC,MB,RICF
AGROPECUARIA RIO BRILHANTE SA,RIO BRILHANT,,RIOB
AGROPECUARIA RIO URUARA SA,RIO URUARA,MB,URUA
AGROPECUARIA SANTA RITA DO MARAJO SA,AGR STA RITA,MB,SRMJ
AGROPECUARIA TAMAKAVY SA,TAMAKAVY,MB,TMKY
AGROPECUARIA TERRA NOVA SA,TERRA NOVA,,TRRA
AIR PRODUCTS  CHEMICALS INC,AIR PRODUCTS,,A1PD
AIRBNB INC,AIRBNB,,AIRB
AKAMAI TECHNOLOGIES INC,AKAMAI TECHN,,A1KA
AKZO NOBEL,AKZO NOBEL,,AKZA
ALASKA AIR GROUP INC,ALASKA AIR G,,A1LK
ALBAE PARTICIPACOES SA,ALBAE PART,,ALPT
ALBEMARLE CORP,ALBEMARLE CO,,A1LB
ALCOA INC,ALCOA,,AALC
ALCON INC,ALCON INC,,A2LC
ALDISA  AGROPECUARIA DOIS IRMAOS SA,ALDISA,MB,ADSA
ALEXANDRIA REAL ESTATE EQUITIES INC,ALEXANDRIA R,,A1RE
ALEXION PHARMACEUTICALS INC,ALEXION PHAR,,A1LX
ALFA HOLDINGS SA,ALFA HOLDING,,RPAD
ALGAR TELECOM SA,CTBC TELECOM,,CTBC
ALGAR TELECOM SA,ALGAR TELEC,,ALGT
ALIANSCE SHOPPING CENTERS SA,ALIANSCE,NM,ALSC
ALIANSCE SONAE SHOPPING CENTERS SA,ALIANSCSONAE,NM,ALSO
ALIANZA FOF FUNDO DE INVESTIMENTO IMOBILIARIO,FII ALIANZFF,,AFOF
ALIANZA MULTIOFFICES  FDO INV IMOB,FII MULT OF1,,MTOF
ALIANZA TRUST RENDA IMOBILIARIA FDO INV IMOB,FII ALIANZA,,ALZR
ALIBABA GROUP HOLDING LTD,ALIBABAGR,,BABA
ALIGN TECHNOLOGY INC,ALIGN TECHNO,,A1LG
ALIUM PARTICIPACOES SA,ALIUM PART,MB,ALIU
ALL AMERICA LATINA LOGISTICA SA,ALL AMER LAT,,PIUM
ALL FAMA INDUSTRIAL SA,ALL FAMA,MB,ALLF
ALL ORE COSMETICS SA,ALL ORE,,AORE
ALLEGION PLC,ALLEGION PLC,,A1GN
ALLFUNDS GROUP,ALLFUNDS,,ALFG
ALLIANT ENERGY CORP,ALLIANT ENER,,A1EN
ALLIED TECNOLOGIA SA,ALLIED,NM,ALLD
ALLIS PARTICIPACOES SA,ALLIS PART,MB,SAGP
ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS SA,ESTAPAR,NM,ALPK
ALLSTATE CORP,ALLSTATE COR,,A1TT
ALNYLAM PHARMACEUTICALS INC,ALNYLAM PHAR,,A1LN
ALPARGATAS SA,ALPARGATAS,N1,ALPA
ALPER CONSULTORIA E CORRETORA DE SEGUROS SA,ALPER SA,NM,APER
ALPHABET INC,ALPHABET,,GOGL
ALPHAPART PARTICIPACOES SA,ALPHAPART,MB,APHP
ALPHAVILLE SA,ALPHAVILLE,NM,AVLL
ALTERE SECURITIZADORA SA,ALTERE SEC,,ALTR
ALTERYX INC,ALTERYX INC,,A1YX
ALTRIA GROUP INC,ALTRIA GROUP,,MOOO
ALTUS SISTEMA DE AUTOMACAO SA,ALTUS SA,M2,ALTS
ALUMAZON COMPONENTES DA AMAZONIA SA,ALUMAZON,,ALMZ
ALUPAR INVESTIMENTO SA,ALUPAR,N2,ALUP
ALUSAALUMINIOS UTILIDADES SA,ALUSA,,ALSA
AMADEO ROSSI SA METALURGICA E MUNICOES,AMADEO ROSSI,,ROSI
AMALFI EMPREENDIMENTOS E PARTICIPACOES SA,NOROESTE,,GRID
AMANCO  FIDC,FDC AMANCO,,AMCO
AMARANTE PARTICIPACOES SA,AMARANTE,,AMRT
AMAZONCOM INC,AMAZON,,AMZO
AMAZONIA CELULAR SA,AMAZONIA CEL,MB,TMAC
AMAZONIA GOLF HOTELARIA E TURISMO SA,AMAZON GOLF,MB,AZGT
AMBARELLA INC,AMBARELLA IN,,A2MB
AMBEV SA,AMBEV SA,,ABEV
AMBIENTSERVAMBIENTRIBEIRAO PRETO SA,AMBIENTSERV,,AMBT
AMBIPAR PARTICIPACOES E EMPREENDIMENTOS SA,AMBIPAR,NM,AMBP
AMC ENTERTAINMENT HOLDINGS INC,AMC ENTERT H,,A2MC
AMCOR EMBALAGENS DA AMAZONIA SA,AMCOR,MB,IJPT
AMCOR PLC,AMCOR PLC,,A1CR
AMDOCS LTD,AMDOCS LTD,,D2OX
AMELCO SA IND ELETRONICA,AMELCO,,AMLC
AMEREN CORP,AMEREN CORP,,A1EE
AMERICA MOVIL SAB DE CV,AMERICAMOVIL,,A1MX
AMERICA SUL LEASING SA ARREND MERC,AMER LEASING,,AMSL
AMERICAN AIRLINES GROUP INC,AMERICAN AIR,,AALL
AMERICAN ELECTRIC POWER CO INC,AMERICAN ELE,,A1EP
AMERICAN EXPRESS COMPANY,AMERICAN EXP,,AXPB
AMERICAN INTERNATIONAL GROUP INC,AIG GROUP,,AIGB
AMERICAN TOWER CORP,AMERICAN TOW,,T1OW
AMERICAN WATER WORKS CO INC,AMERICAN WAT,,A1WK
AMERICANAS SA,AMERICANAS,NM,AMER
AMERICAS 700 FDO INV IMOB,FII AMER 700,,AMCA
AMERICAS EMPREENDIMENTOS ARTISTICOS SA,AMERICAS,MB,AMEA
AMERICEL SA,AMERICEL,,AMCE
AMERIPRISE FINANCIAL INC,AMERIPRISE F,,A1MP
AMERISOURCEBERGEN CORP,AMERISOURCEB,,A1MB
AMETEK INC,AMETEK INC,,A1ME
AMGEN INC,AMGEN,,AMGN
AMIL PARTICIPACOES SA,AMIL,,AMIL
AMPHENOL CORP,AMPHENOL COR,,A1PH
AMPLA ENERGIA E SERVICOS SA,AMPLA ENERG,,CBEE
AMPLA INVESTIMENTOS E SERVICOS SA,AMPLA INVEST,,AMPI
ANALOG DEVICES INC,ANALOG DEVIC,,A1DI
ANAPLAN INC,ANAPLAN INC,,P2LA
ANDEAVOR,ANDEAVOR,,ANDV
ANDRADE GUTIERREZ CONCESSOES SA,AGCONCESSOES,MB,ANDG
ANDRADE GUTIERREZ PARTICIPACOES SA,AGPART,,CANT
ANGLO AMERICAN PLC,ANGLOAMERICA,,AAGO
ANGLO FERROUS BRAZIL SA,ANGLO BRAZIL,NM,IRON
ANGLOGOLD ASHANTI LTD,ANGLOGOLD AS,,A1UA
ANHANGUERA EDUCACIONAL PARTICIPACOES SA,ANHANGUERA,,AEDU
ANHANGUERA EDUCPARTICIPSAATUAL AEDU,MEHIR HOLD,,MEHH
ANHEUSERBUSCH INBEV SANV,AB INBEV,,ABUD
ANIMA HOLDING SA,ANIMA,NM,ANIM
ANNALY CAPITAL MANAGEMENT INC,ANNALY CAPTL,,N2LY
ANSYS INC,ANSYS INC,,A1NS
ANTHEM INC,ANTHEM INC,,A1NT
AO SMITH CORP,AO SMITH COR,,A1OS
AON PLC,AON PLC,,A1ON
AP PARTICIPACOES SA,A P PART,,APPA
APA CORP,APA CORP,,A1PA
APARTMENT INVESTMENT  MANAGEMENT CO,APARTMENT IN,,A1IV
APERAM INOX AMERICA DO SUL SA,APERAM,,ACES
APOLLO 17 PARTICIPACOES SA,APOLLO 17,,APOL
APPLE INC,APPLE,,AAPL
APPLIED MATERIALS INC,APPLIED MATE,,A1MT
APTIV PLC,APTIV PLC,,APTV
AQ3 RENDA FDO INV IMOB  FII,FII AQUIL RD,MB,ARFI
ARACRUZ CELULOSE SA,ARACRUZ,,ARCZ
ARAUCARIA PARTICIPACOES SA,ARAUCARIA,MB,VDNP
ARBRA SA,ARBRA,,ARBR
ARCELOR BRASIL SA,ARCELOR BR,N1,ARCE
ARCELORMITTAL,ARCELOR,,ARMT
ARCHERDANIELSMIDLAND CO,ARCHER DANIE,,A1DM
ARES MANAGEMENT CORP,ARES MANAGEM,,A2RE
AREZZO INDUSTRIA E COMERCIO SA,AREZZO CO,NM,ARZZ
ARGENTUM PARTICIPACOES SA,ARGENTUM,,ARGM
ARGENX SE,ARGENX SE,,A1RG
ARGOLIS HOLDINGS SA,ARGOLIS HOLD,MB,TECH
ARGOLIS PARTICIPACOES SA,ARGOLIS,MB,AGLS
ARISTA NETWORKS INC,ARISTA NETWO,,A1NE
ARMAC LOCACAO LOGISTICA E SERVICOS SA,ARMAC,NM,ARML
ARMSTRONG WORLD INDUSTRIES INC,ARMSTRONG,,AWII
ARNO SA,ARNO,,ARNO
AROSO HOTEIS E LAZER SA,AROSO HOTEIS,,ARSO
ARROW ELECTRONICS INC,ARROW ELECTR,,A2RW
ARROWHEAD PHARMACEUTICALS INC,ARROWHEAD PH,,A2RR
ARTERIS SA,ARTERIS,,ARTR
ARTHUR J GALLAGHER  CO,ARTHUR J GAL,,A1JG
ARTHUR LANGE SA INDUSTRIA E COMERCIO,ARTHUR LANGE,,ARLA
ASCENDIS PHARMA AS,ASCENDIS PHA,,A1SN
ASM FIDC  CARTEIRA IMOBILIARIA,FDC ASM IMOB,MB,ASMI
ASM FIDC  FCVS,FDC ASM FCVS,MB,ASMD
ASML HOLDING NV,ASML HOLD,,ASML
ASSURANT INC,ASSURANT INC,,A1SU
ASTRAZENECA PLC,ASTRAZENECA,,A1ZN
ATACADAO SA,CARREFOUR BR,NM,CRFB
ATHON ENERGIA ESG I FDO INV PART EM INFRAESTRUTURA,FIP ATHON,,AATH
ATLASSIAN CORPORATION PLC,ATLASSIAN CO,,T1AM
ATMA PARTICIPACOES SA,ATMASA,NM,ATMP
ATMOS ENERGY CORP,ATMOS ENERGY,,A1TM
ATMOSFERA GEST E HIGIEN DE TEXTEIS SA,ATMOSFERA,,ATMO
ATOM EMPREENDIMENTOS E PARTICIPACOES SA,ATOMPAR,,ATOM
ATOM PARTICIPACOES SA,INEPAR TEL,,INET
ATT INC,ATT INC,,ATTB
AURA MINERALS INC,AURA 360,,AURA
AUREN ENERGIA SA,AUREN,NM,AURE
AUSTRAL INVESTIMENTOS SA,AUSTRAL,,AUST
AUTEL SA TELECOMUNICACOES,AUTEL,,ATEL
AUTODESK INC,AUTODESK INC,,A1UT
AUTOHOME INC,AUTOHOME INC,,A1TH
AUTOMATIC DATA PROCESSING INC,AUTOMATIC DT,,ADPR
AUTOMETAL SA,AUTOMETAL,,AUTM
AUTONOMY EDIFICIOS CORPORATIVOS FUND INV IMOB,FII AUTONOMY,,AIEC
AUTOZONE INC,AUTOZONE INC,,AZOI
AVALARA INC,AVALARA INC,,A2VL
AVALONBAY COMMUNITIES INC,AVALONBAY CO,,A1VB
AVERY DENNISON CORP,AVERY DENNIS,,A1VY
AVIPAL SA  AVICULTURA E AGROPECUARIA,AVIPAL,,AVPL
AVON PRODUCTS INC,AVON,,AVON
AXON ENTERPRISE INC,AXON ENTERPR,,A2XO
AZENTA INC,AZENTA INC,,A2ZT
AZEVEDO E TRAVASSOS SA,AZEVEDO,,AZEV
AZUL SA,AZUL,N2,AZUL
B2W  COMPANHIA DIGITAL,B2W DIGITAL,NM,BTOW
B3 SA  BRASIL BOLSA BALCAO,B3,NM,BVMF
B3 SA  BRASIL BOLSA BALCAO,B3,NM,B3SA
BAESA  ENERGETICA BARRA GRANDE SA,BAESA,,BESA
BAHEMA EDUCACAO SA,BAHEMA,MA,BAHI
BAHEMA EQUIPAMENTOS SA,BAHEMA EQUIP,,BHEQ
BAHIA SUL CELULOSE SA,BAHIA SUL,,BSUL
BAIDU INC,BAIDU INC,,BIDU
BAIXADAO AGROPECUARIA SA,BAIXADAO AGR,,BAIX
BAKER HUGHES CO,BAKER HUGHES,,B1KR
BALADARE PARTICIPACOES SA,BALADARE,MB,BLDR
BALL CORP,BALL CORP,,B1LL
BANCO BANDEPE SA,BANDEPEBM,,BDEP
BANCO BILBAO VIZCAYA ARGENTARIA SA,BILBAOVIZ,,BILB
BANCO BMG SA,BANCO BMG,N1,BMGB
BANCO BOCOM BBM SA,BOCOMBBMBM,,BBHI
BANCO BRADESCO BBI SA,BRADESCOBBIB,,BMAR
BANCO INTER SA,BANCO INTER,N2,BIDI
BANCO MODAL SA,MODALMAIS,N2,MODL
BANCO SANTANDER CHILE,BANCO SANTAN,,B1SA
BANCO SANTANDER SA,SANTANDER,,BCSA
BANCO SISTEMA SA,BCOSISTEMABM,,BBRA
BANCOLOMBIA SA,BANCOLOMBIA,,C2OL
BANCOOB FIDC FINANCEIROS,FDC BANCOOB,MB,BCOB
BANDEIRANTE MOTOMECANIZACAO SA,BAND MOTOMEC,,MTCZ
BANESTES RECEBIVEIS IMOBILIARIOS FDO INV IMOB FII,FII BEES CRI,,BCRI
BANESTES SA  BCO EST ESPIRITO SANTO,BANESTES,,BEES
BANEX SA  CRED FINANC E INVESTIMENTO,BANEX SA,,LOSA
BANIF FIDC MULTISEGMENTOS,FDC BANIF,MB,BNFF
BANK OF AMERICA CORPORATION,BANK AMERICA,,BOAC
BANRISUL CARTOES SA,VEROBANRISUL,,VERB
BANRISUL NOVAS FRONTEIRAS FDO INV IMOB  FII,FII BANRISUL,,BNFS
BAPTISTA DA SILVA PART E PROJETOS SA,BAPTISTA SIL,,BTSP
BARCLAYS PLC,BARCLAYS PLC,,B1CS
BARDELLA SA INDUSTRIAS MECANICAS,BARDELLA,,BDLL
BARIGUI SECURITIZADORA SA,BARIGUI SEC,,ASTE
BARRETTO DE ARAUJO PRODS DE CACAU SA,BARRETTO,,BAPC
BARRICK GOLD,BARRICK GOLD,,BARR
BARZEL FUNDO DE INVESTIMENTO IMOBILIARIO,FII BARZEL,,BZEL
BASEL PARTICIPACOES SA,BASEL,MB,BSEL
BASILICA PARTNERS LED CORPORATE FDO INV IMOB FII,FII BASILICA,,BPLC
BATH  BODY WORKS INC,BATHBODY,,B1BW
BAUMER SA,BAUMER,,BALM
BAXTER INTERNATIONAL INC,BAXTER INTER,,B1AX
BB ETF IBOVESPA FUNDO DE INDICE,BB ETF IBOV,,BBOV
BB ETF SP DIVIDENDOS BRASIL FUNDO DE INDICE,BB ETF SP DV,,BBSD
BB FDO DE INV DE CREDITO FIAGRO  IMOBILIARIO,FIAGRO BBGO,,BBGO
BB FDO INV IMOB PROGRESSIVO,FII BB PROGR,MB,BBFI
BB FUNDO DE FUNDOS  FDO INV IMOB,FII BB FOF,,BBFO
BB PROGRESSIVO II FDO INV IMOB  FII,FII BB PRGII,,BBPO
BB RECEBIVEIS IMOBILIARIOS FDO INV IMOB  FII,FII BB RECIM,,BBIM
BB RENDA CORPORATIVA FDO INV IMOB  FII,FII BB CORP,,BBRC
BB RENDA DE PAPEIS IMOB II FDO INV IMOB  FII,FII BB PAPII,,RDPD
BB RENDA DE PAPEIS IMOBILIARIOS FDO INV IMOB  FII,FII BB R PAP,,RNDP
BB SEGURIDADE PARTICIPACOES SA,BBSEGURIDADE,NM,BBSE
BBM LOGISTICA SA,BBMLOGISTICA,MA,BBML
BCO ABC BRASIL SA,ABC BRASIL,N2,ABCB
BCO ALFA DE INVESTIMENTO SA,ALFA INVEST,,BRIV
BCO AMAZONIA SA,AMAZONIA,,BAZA
BCO AMERICA DO SUL SA,AMERICA SUL,,BASU
BCO BANDEIRANTES DE INV SA,BANDEIR INV,,BIVT
BCO BANDEIRANTES SA,BANDEIRANTES,,BBCM
BCO BANEB SA,BANEB,,BEBA
BCO BANESTADO SA,BANESTADO,,BEPA
BCO BARCLAYS E GALICIA SA,BARCLAYS GAL,,IBNB
BCO BEA SA,BANCO BEA,,BAAM
BCO BEG SA,BEG,,BGOS
BCO BEMGE SA,BEMGE,,BEMG
BCO BILBAO VIZCAYA ARGENTARIA BRASIL SA,BILBAO VIZC,,BEXC
BCO BOAVISTA INTERATLANTICO SA,BOAVISTA,,BBVT
BCO BRADESCO SA,BRADESCO,N1,BBDC
BCO BRASIL SA,BRASIL,NM,BBAS
BCO BTG PACTUAL SA,BTGP BANCO,N2,BPAC
BCO CEDULA SA,CEDULA,,CEFI
BCO CENTRAL DO BRASIL,CERT PRIVAT,,BCBR
BCO CRUZEIRO DO SUL SA,CRUZEIRO SUL,N1,CZRS
BCO DAYCOVAL SA,DAYCOVAL,,DAYC
BCO DESENV EST BAHIA SA,DESENBANCO,,BDBA
BCO ESTADO DE SANTA CATARINA SA,BESC,,BSCT
BCO ESTADO DE SAO PAULO SA  BANESPA,BANESPA,,BESP
BCO ESTADO DE SERGIPE SA  BANESE,BANESE,,BGIP
BCO ESTADO DO CEARA SA,EST CEARA,,BECE
BCO ESTADO DO PARA SA,BANPARA,,BPAR
BCO ESTADO DO PIAUI SA,EST PIAUI,,BPIA
BCO ESTADO DO RIO GRANDE DO SUL SA,BANRISUL,N1,BRSR
BCO INDUSVAL SA,INDUSVAL,,IDVL
BCO ITAU HOLDING FINANCEIRA SA,ITAU HOLDING,,ITHL
BCO ITAULEASING SA,ITAULEASING,,CILS
BCO LUSO FIDCEMPRESTCONSIGNACAO FOLHA,FDC BCO LUSO,BOLSA,FCLS
BCO MERCANTIL DE INVESTIMENTOS SA,MERC INVEST,,BMIN
BCO MERCANTIL DE SAO PAULO SA,MERC S PAULO,,BMCT
BCO MERCANTIL DO BRASIL SA,MERC BRASIL,N1,BMEB
BCO NORDESTE DO BRASIL SA,NORD BRASIL,,BNBR
BCO NOSSA CAIXA SA,NOSSA CAIXA,,BNCA
BCO PAN SA,BANCO PAN,N1,BPAN
BCO PANAMERICANO SA,PANAMERICANO,N1,BPNM
BCO PATAGONIA SA,PATAGONIA,,BPAT
BCO PINE SA,PINE,N2,PINE
BCO REAL SA,REAL,,REAL
BCO SANTANDER BANESPA SA,BMERIDIONAL,,BMBR
BCO SANTANDER BRASIL SA,SANTANDER BR,,SANB
BCO SANTANDER NOROESTE SA,SANTANDERNOR,,BNET
BCO SANTANDER SA,BANSANTANDER,,BSAN
BCO SOFISA SA,SOFISABM,,SFSA
BCO SUDAMERIS BRASIL SA,SUDAMERIS,,BFIT
BEATRIZ TEXTIL SA,BEATRIZ TEXT,,BEAT
BECTON DICKINSON AND CO,BECTON DICKI,,B1DX
BEIGENE LTD,BEIGENE LTD,,B1GN
BELAPART SA,BELAPART,MB,PBEL
BELEZA PARTICIPACOES SA,BELEZA PART,MB,NTES
BELVEDERE FDO DE INV REFERENCIADO DI,FDO BELVEDER,,BLVD
BEMATECH SA,BEMATECH,,BEMA
BEMOBI MOBILE TECH SA,BEMOBI TECH,NM,BMOB
BERGAMO CIA INDUSTRIAL,BERGAMO,,BERG
BERKSHIRE HATHAWAY INC,BERKSHIRE,,BERK
BERNA PARTICIPACOES SA,BERNA,MB,BRNA
BEST BUY CO INC,BEST BUY,,BBYY
BETA SECURITIZADORA SA,BETA SECURIT,,BTSC
BETANIA LACTEOS SA,BETANIA LACT,,CBLT
BETAPART PARTICIPACOES SA,BETAPART,MB,BETP
BEYOND MEAT INC,BEYOND MEAT,,B2YN
BFB LEASING SA  ARRENDMERCANTIL,BFB LEASING,,BFBL
BGNMAX  FIDC,FDC BGNMAX,MB,BGNM
BGPAR SA,BGPAR,,BGPR
BHG SA  BRAZIL HOSPITALITY GROUP,BHGSA,,BHGR
BHP GROUP LTD,BHP GROUP,,BHPG
BHP GROUP PLC,BHP GROUP PL,,B1BL
BI CIA SECURITIZADORA SA,BI CIA SEC,MB,BICS
BICICLETAS CALOI SA,BIC CALOI,,BCAL
BICICLETAS MONARK SA,BIC MONARK,,BMKS
BILIBILI INC,BILIBILI INC,,B1IL
BILLCOM HOLDINGS INC,BILLCOM HOLD,,B2HI
BIOBRAS SA,BIOBRAS,,BIOB
BIOGEN INC,BIOGEN,,BIIB
BIOMARIN PHARMACEUTICAL INC,BIOMARIN PHA,,B1MR
BIOMM SA,BIOMM,MA,BIOM
BIONTECH SE,BIONTECH SE,,B1NT
BIOSEV SA,BIOSEV,,BSEV
BIOTECHNE CORPORATION,BIOTECHNE C,,T1CH
BIOTOSCANA INVESTMENTS SA,BIOTOSCANA,,GBIO
BITCOIN ETC KARDINAL FUNDO DE INDICE  IE,BITCOIN ETC,,BTCE
BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES SA,BK BRASIL,NM,BKBR
BLACKLINE INC,BLACKLINE IN,,B2LN
BLACKROCK INC,BLACKROCK,,BLAK
BLAU FARMACEUTICA SA,BLAU,NM,BLAU
BLOCK INC,BLOCK INC,,S2QU
BLUE TECH SOLUTIONS EQI S,J B DUARTE,,JBDU
BLUE TECH SOLUTIONS EQI S,B TECH EQI,,BLUT
BLUE TREE HOTELS E RESORTS DO BRASIL SA,BLUE TREE,BOLSA,CTWR
BLUECAP RENDA LOG FDO INV IMOB  FII,FII BLUECAP,,BLCP
BLUEMACAW CATUAI TRIPLE A FDO DE INV IMOB,FII BLUE AAA,,BLCA
BLUEMACAW CREDITO IMOBILIARIO  FDO INV IMOB,FII BLUE CRI,,BLMC
BLUEMACAW LOGISTICA FDO INVEST IMOB,FII BLUE LOG,,BLMG
BLUEMACAW OFFICE FUND II  FDO INVEST IMOB,FII BLUEMAC,,BLMO
BLUEMACAW RENDA  FOF FDO INVEST IMOB,FII BLUE FOF,,BLMR
BMG FIDC  CREDITO CONSIGNADO PRIVADO I,FDC BMG PRIV,,BMGU
BMG FIDC  CREDITOS CONSIGNADOS V,FDC BMG C V,MB,BMGC
BMG FIDC  CREDITOS CONSIGNADOS VI,FDC BMG C VI,MB,BMGF
BMG FIDC  INSSCREDITOS CONSIGNADOS IV,FDC BMG C IV,,BMGQ
BMG FIDC  SERVIDORES PUBLICOS I,FDC BMG I,,BMGS
BMG FIDC  SERVIDORES PUBLICOS II,FDC BMG II,,BMGD
BMG FIDC  SERVIDORES PUBLICOS III,FDC BMG III,,BMGT
BMG FIDC  VEICULOS,FDC BMG VEI,MB,BMGV
BNDES PARTICIPACOES SA  BNDESPAR,BNDESPAR,MB,BNDP
BOA SAFRA SEMENTES SA,BOA SAFRA,NM,SOJA
BOA VISTA SERVICOS SA,BOA VISTA,NM,BOAS
BOCAINA INFRA  FDO INV COTAS FDO INV INFRA RF CP,FIC FI BCNA,,BODB
BOCAINA INFRA  FDO INV COTAS FDO INV INFRA RF CP,FIC FI BCNA,,BDEB
BOLSA DE MERCADORIAS E FUTUROSBMF SA,BMF,NM,BMEF
BOMBRIL HOLDING SA,BOMBRIL HLD,,FPXE
BOMBRIL SA,BOMBRIL,,BOBR
BOMPRECO BAHIA SA,BOMPRECO BAH,,IDCO
BOMPRECO SA SUPERMERCADOS DO NORDESTE,BOMPRECO,,BPCO
BONAIRE PARTICIPACOES SA,BONAIRE PART,MB,BNPA
BOOKING HOLDINGS INC,BOOKING,,BKNG
BOOZ ALLEN HAMILTON HOLDING CORP,BOOZALLEN HH,,B2AH
BOQUEIRAO AGROPECUARIA SA,BOQUEIRAO AG,,BOQA
BORBOREMA EMPREENDIMENTOS AGRICOLAS SA,BOREASA,MB,BORB
BORGWARNER INC,BORGWARNER I,,B1WA
BOSFORO PARTICIPACOES SA,BOSFORO,,BSFO
BOSTON PROPERTIES INC,BOSTON PROP,,BOXP
BOSTON SCIENTIFIC CORP,BOSTON SCIEN,,B1SX
BOTUCATU TEXTIL SA,BOTUCATU TEX,,STRP
BOVESPA HOLDING SA,BOVESPA HLD,NM,BOVH
